user_id,session_id,amount_deviation,time_of_day_deviation,session_retry_deviation,sim_swap_risk,label
ussd_0415,ussd_s002734,-0.6184,0.2056,-0.2031,0.0,0
ussd_0103,ussd_s002735,-0.3384,1.1091,-0.3125,0.0,0
ussd_0073,ussd_s002736,-0.5124,1.0823,-0.6339,0.0,0
ussd_0346,ussd_s002737,-0.235,0.2258,0.657,0.0,0
ussd_0028,ussd_s002738,1.2346,0.3005,-0.5506,0.0,0
ussd_0311,ussd_s002739,-0.2971,1.3219,-0.1529,0.0,0
ussd_0392,ussd_s002740,-0.5425,0.4153,-0.4251,0.9428,0
ussd_0177,ussd_s002741,0.0624,2.8185,-0.4694,0.0,0
ussd_0196,ussd_s002742,-0.3315,1.4245,-0.4157,0.4478,0
ussd_0087,ussd_s002743,1.7963,0.0326,-0.3481,0.0,0
ussd_0297,ussd_s002744,-0.2425,0.8757,-0.3748,0.0,0
ussd_0257,ussd_s002745,-0.0219,0.7697,-0.0849,0.0,0
ussd_0439,ussd_s002746,0.5477,0.5159,0.849,0.5928,0
ussd_0271,ussd_s002747,-0.6818,1.2355,-0.1323,0.6586,0
ussd_0276,ussd_s002748,-0.9325,0.3089,-0.3862,0.0,0
ussd_0011,ussd_s002749,-0.5332,0.7743,-0.3409,0.9374,0
ussd_0267,ussd_s002750,-0.4928,0.6038,1.0268,0.8579,0
ussd_0178,ussd_s002751,-0.0404,2.4527,-0.3982,0.0,0
ussd_0340,ussd_s002752,1.0028,0.7637,-0.2047,0.0,0
ussd_0113,ussd_s002753,0.4215,0.5352,0.2222,0.0,0
ussd_0314,ussd_s002754,1.7149,0.9637,-0.2413,0.9397,0
ussd_0262,ussd_s002755,-0.1319,0.3543,-0.0514,0.0,0
ussd_0220,ussd_s002756,-0.7084,0.0372,-0.1229,0.0,0
ussd_0024,ussd_s002757,-0.4661,0.589,-0.042,0.9298,0
ussd_0110,ussd_s002758,2.9823,0.228,-0.3506,0.0,0
ussd_0384,ussd_s002759,0.2367,1.8987,0.6801,0.8505,0
ussd_0281,ussd_s002760,-0.6385,0.958,-0.3218,0.0,0
ussd_0046,ussd_s002761,1.895,1.2437,0.6951,0.0,0
ussd_0297,ussd_s002762,-0.7728,0.1808,-0.3748,0.0,0
ussd_0231,ussd_s002763,0.5772,0.3139,0.0238,0.0,0
ussd_0322,ussd_s002764,4.1631,0.1521,-0.2737,0.0,1
ussd_0082,ussd_s002765,-0.2487,0.7079,-0.4217,0.0,0
ussd_0186,ussd_s002766,-0.2195,0.6917,-0.4026,0.087,0
ussd_0148,ussd_s002767,0.0207,1.3028,-0.509,0.0,0
ussd_0055,ussd_s002768,-0.1439,1.0387,-0.2393,0.6067,0
ussd_0308,ussd_s002769,5.3435,0.1482,-0.0672,0.0,0
ussd_0191,ussd_s002770,15.2449,0.4508,3.5535,0.9766,1
ussd_0277,ussd_s002771,1.119,0.057,-0.6207,0.9062,0
ussd_0258,ussd_s002772,-0.753,1.2601,-0.0176,0.0,0
ussd_0421,ussd_s002773,-0.4067,0.482,-0.0654,0.0,0
ussd_0169,ussd_s002774,6.3511,2.4345,2.2779,0.0,1
ussd_0405,ussd_s002775,2.6956,2.3322,3.2025,0.8059,1
ussd_0171,ussd_s002776,-0.5874,0.7678,-0.3682,0.0,0
ussd_0031,ussd_s002777,-0.6257,1.1947,-0.4503,0.0,0
ussd_0218,ussd_s002778,-0.4011,0.6276,-0.0704,0.6736,0
ussd_0052,ussd_s002779,-0.2427,0.3109,-0.2057,0.5566,0
ussd_0051,ussd_s002780,1.0776,0.1416,-0.297,0.0,0
ussd_0373,ussd_s002781,-0.7045,1.1452,-0.4251,0.0,0
ussd_0224,ussd_s002782,-0.8538,0.3901,-0.2677,0.0,0
ussd_0308,ussd_s002783,-0.5751,0.4598,-0.0672,0.0,0
ussd_0425,ussd_s002784,-0.4025,0.1742,0.7164,0.0,0
ussd_0407,ussd_s002785,-0.7977,1.1125,-0.6884,0.0,0
ussd_0325,ussd_s002786,-0.7369,0.1944,-0.1796,0.0,0
ussd_0307,ussd_s002787,0.3404,1.6344,0.1645,0.0,0
ussd_0316,ussd_s002788,-0.0223,1.0976,-0.0791,0.0,0
ussd_0119,ussd_s002789,-0.2751,0.2691,-0.266,0.0,0
ussd_0381,ussd_s002790,-0.414,0.3291,-0.1529,0.0,0
ussd_0410,ussd_s002791,0.5718,0.4833,1.8727,0.0,0
ussd_0428,ussd_s002792,-0.6674,0.1353,-0.204,0.0,0
ussd_0367,ussd_s002793,-0.7043,0.4752,-0.0301,0.1755,0
ussd_0192,ussd_s002794,2.5499,0.2384,-0.4069,0.8179,0
ussd_0035,ussd_s002795,-0.6322,0.8896,-0.4045,0.0,0
ussd_0053,ussd_s002796,0.1594,1.9996,-0.4112,0.0,0
ussd_0149,ussd_s002797,-0.6055,0.3146,-0.2069,0.0,0
ussd_0120,ussd_s002798,-0.2439,0.3096,-0.2178,0.0,0
ussd_0167,ussd_s002799,0.5352,1.2966,1.6737,0.0,0
ussd_0090,ussd_s002800,-0.318,1.7857,-0.3926,0.0165,0
ussd_0226,ussd_s002801,-0.1537,1.346,-0.425,0.0,0
ussd_0217,ussd_s002802,0.0752,0.1299,0.5947,0.0,0
ussd_0053,ussd_s002803,-0.0106,0.6601,-0.4112,0.0,0
ussd_0244,ussd_s002804,0.2529,1.4445,1.4974,0.68,0
ussd_0365,ussd_s002805,-0.3235,0.2983,-0.0713,0.0,0
ussd_0363,ussd_s002806,2.4765,0.201,-0.0892,0.9519,0
ussd_0254,ussd_s002807,-0.9082,1.2717,-0.0603,0.0,0
ussd_0310,ussd_s002808,-0.3898,0.1129,-0.0456,0.0,0
ussd_0066,ussd_s002809,-0.566,1.3441,-0.5095,0.515,0
ussd_0154,ussd_s002810,2.142,1.1483,0.3526,0.0,0
ussd_0024,ussd_s002811,-0.1324,0.64,-0.042,0.9298,0
ussd_0443,ussd_s002812,-0.6907,0.8276,1.2604,0.0,0
ussd_0099,ussd_s002813,-0.1109,1.1014,-0.0273,0.0,0
ussd_0056,ussd_s002814,-0.3004,0.1655,0.9373,0.0,0
ussd_0343,ussd_s002815,-0.4345,0.4245,-0.1302,0.0,0
ussd_0374,ussd_s002816,3.888,1.4629,-0.3138,0.0,0
ussd_0023,ussd_s002817,-0.4845,0.1709,-0.4193,0.0,0
ussd_0144,ussd_s002818,0.3999,0.2767,-0.734,0.7224,0
ussd_0004,ussd_s002819,7.515,1.8946,-0.5538,0.0,1
ussd_0308,ussd_s002820,-0.7044,1.6597,-0.6891,0.0,0
ussd_0027,ussd_s002821,-0.2434,1.6409,-0.388,0.0,0
ussd_0065,ussd_s002822,-0.5925,2.2517,-0.3807,0.0,0
ussd_0233,ussd_s002823,0.4266,0.2125,1.2585,0.7872,0
ussd_0148,ussd_s002824,1.1547,0.6046,-0.509,0.0,0
ussd_0234,ussd_s002825,-0.4828,0.2106,-0.2617,0.0,0
ussd_0406,ussd_s002826,-0.6989,0.1912,-0.1994,0.0,0
ussd_0009,ussd_s002827,0.6383,0.9548,0.8452,0.8032,0
ussd_0406,ussd_s002828,-0.1617,1.5017,-0.1994,0.0,0
ussd_0043,ussd_s002829,0.173,0.6579,0.4883,0.0,0
ussd_0323,ussd_s002830,-0.4269,0.6046,3.0382,0.5402,0
ussd_0398,ussd_s002831,0.1341,0.0919,-0.3386,0.0,0
ussd_0020,ussd_s002832,-0.0754,0.2336,-0.5595,0.0,0
ussd_0382,ussd_s002833,-0.3682,0.9093,0.5387,0.0,0
ussd_0424,ussd_s002834,-0.733,1.799,-0.3623,0.1979,0
ussd_0185,ussd_s002835,1.0054,0.915,-0.3021,0.0,0
ussd_0292,ussd_s002836,-0.8153,0.4911,-0.3993,0.0,0
ussd_0287,ussd_s002837,-0.6406,0.9244,-0.6304,0.0,0
ussd_0210,ussd_s002838,3.3062,0.5934,1.9028,0.9967,1
ussd_0408,ussd_s002839,0.1314,0.5123,1.0066,0.0,0
ussd_0109,ussd_s002840,-0.0694,1.7926,-0.4794,0.9921,0
ussd_0423,ussd_s002841,0.2207,1.307,-0.46,0.0,0
ussd_0101,ussd_s002842,1.4924,0.3348,-0.3326,0.0,0
ussd_0005,ussd_s002843,-0.5714,0.6752,0.544,0.0,0
ussd_0123,ussd_s002844,0.0817,1.1449,-0.303,0.6336,0
ussd_0045,ussd_s002845,-0.5113,0.4329,-0.3986,0.7862,0
ussd_0317,ussd_s002846,0.2247,0.8861,-0.3401,0.0,0
ussd_0008,ussd_s002847,-0.3578,0.028,1.0842,0.0,0
ussd_0147,ussd_s002848,-0.6059,0.2951,1.2391,0.0,0
ussd_0413,ussd_s002849,-0.3404,0.8718,-0.4768,0.1418,0
ussd_0171,ussd_s002850,-0.198,1.8135,-0.3682,0.0,0
ussd_0013,ussd_s002851,-0.1884,0.9753,-0.3241,0.0,0
ussd_0131,ussd_s002852,0.1777,0.4442,-0.0764,0.0,0
ussd_0014,ussd_s002853,-0.5337,1.5697,0.8142,0.0,0
ussd_0085,ussd_s002854,0.2604,0.295,-0.2852,0.0,0
ussd_0197,ussd_s002855,-0.5661,0.8734,0.8574,0.0,0
ussd_0382,ussd_s002856,-0.0545,1.3536,-0.4871,0.0,0
ussd_0101,ussd_s002857,-0.5419,1.124,-0.3326,0.0,0
ussd_0212,ussd_s002858,0.4181,0.7256,-0.0421,0.0,0
ussd_0040,ussd_s002859,0.0759,0.9557,0.0429,0.0,0
ussd_0404,ussd_s002860,-0.3175,1.0938,0.4405,0.5724,0
ussd_0429,ussd_s002861,-0.8185,1.7555,-0.1241,0.0,0
ussd_0321,ussd_s002862,-0.7354,0.8552,-0.019,0.0,0
ussd_0178,ussd_s002863,1.5462,0.2751,-0.3982,0.0,0
ussd_0366,ussd_s002864,-0.393,1.5345,-0.2035,0.0,0
ussd_0069,ussd_s002865,-0.3148,0.4157,-0.251,0.8844,0
ussd_0349,ussd_s002866,0.9368,0.0727,-0.4904,0.0,0
ussd_0037,ussd_s002867,4.8115,1.1883,2.8797,0.0,1
ussd_0296,ussd_s002868,-0.7127,0.0377,-0.4848,0.0,0
ussd_0005,ussd_s002869,0.8658,0.8395,-0.4853,0.0,0
ussd_0233,ussd_s002870,0.4171,2.0585,-0.2472,0.7872,0
ussd_0080,ussd_s002871,-0.1236,0.1355,-0.3273,0.0,0
ussd_0069,ussd_s002872,-0.6408,0.2703,-0.251,0.8844,0
ussd_0368,ussd_s002873,-0.6078,0.6194,-0.0781,0.0,0
ussd_0123,ussd_s002874,-0.9588,0.5422,-0.303,0.6336,0
ussd_0048,ussd_s002875,-0.59,0.6109,-0.1091,0.0,0
ussd_0233,ussd_s002876,8.7275,1.0136,8.7869,0.7872,1
ussd_0284,ussd_s002877,-0.2297,1.3132,-0.3243,0.4201,0
ussd_0262,ussd_s002878,-0.7399,1.2514,-0.0514,0.0,0
ussd_0265,ussd_s002879,-0.7267,0.8362,-0.2231,0.0,0
ussd_0194,ussd_s002880,1.6538,0.1613,1.5366,0.6378,0
ussd_0148,ussd_s002881,0.4585,0.1462,-0.509,0.0,0
ussd_0078,ussd_s002882,0.3084,0.8226,0.1674,0.0,0
ussd_0131,ussd_s002883,0.5427,0.0484,-0.0764,0.0,0
ussd_0033,ussd_s002884,-0.4111,0.4565,3.0053,0.0,0
ussd_0330,ussd_s002885,1.2169,1.2255,0.8081,0.0,0
ussd_0058,ussd_s002886,-0.8158,0.6383,-0.5123,0.0,0
ussd_0442,ussd_s002887,1.7548,0.7462,-0.17,0.0,0
ussd_0280,ussd_s002888,0.2725,0.3071,-0.2533,0.0,0
ussd_0200,ussd_s002889,-0.4128,0.5932,-0.2674,0.9146,0
ussd_0271,ussd_s002890,0.1561,0.1637,-0.1323,0.6586,0
ussd_0029,ussd_s002891,0.2882,0.8738,-0.5084,0.0,0
ussd_0248,ussd_s002892,-0.148,1.095,0.2442,0.0,0
ussd_0408,ussd_s002893,0.3982,0.5901,-0.5987,0.0,0
ussd_0178,ussd_s002894,0.2209,0.2958,-0.3982,0.0,0
ussd_0046,ussd_s002895,27.5653,0.8374,5.2154,0.0,1
ussd_0377,ussd_s002896,-0.8023,1.4543,-0.4784,0.0,0
ussd_0363,ussd_s002897,1.9584,0.8219,-0.0892,0.9519,0
ussd_0225,ussd_s002898,-0.6706,1.7175,-0.0297,0.0,0
ussd_0206,ussd_s002899,-0.6617,0.1511,-0.0379,0.0,0
ussd_0249,ussd_s002900,-0.0637,1.1973,0.4303,0.8893,0
ussd_0428,ussd_s002901,-0.2421,0.7184,-0.204,0.0,0
ussd_0269,ussd_s002902,0.2622,0.8381,-0.0395,0.0,0
ussd_0185,ussd_s002903,0.7776,0.7666,-0.3021,0.0,0
ussd_0348,ussd_s002904,-0.473,1.3565,-0.2464,0.0,0
ussd_0316,ussd_s002905,-0.8912,0.0163,-0.0791,0.0,0
ussd_0113,ussd_s002906,0.0507,0.778,1.8518,0.0,0
ussd_0096,ussd_s002907,-0.0411,0.5129,-0.2509,0.9419,0
ussd_0018,ussd_s002908,-0.7162,0.663,0.8328,0.0,0
ussd_0166,ussd_s002909,1.0326,0.1009,-0.3327,0.0,0
ussd_0423,ussd_s002910,-0.6999,1.3755,-0.46,0.0,0
ussd_0124,ussd_s002911,-0.6665,0.7411,-0.443,0.0,0
ussd_0380,ussd_s002912,-0.9254,0.285,-0.228,0.697,0
ussd_0171,ussd_s002913,-0.2894,0.0828,-0.3682,0.0,0
ussd_0402,ussd_s002914,-0.5405,1.0541,-0.1808,0.9386,0
ussd_0159,ussd_s002915,-0.3447,0.8816,-0.0377,0.0,0
ussd_0108,ussd_s002916,-0.668,0.3624,-0.4641,0.4636,0
ussd_0166,ussd_s002917,-0.0819,0.3198,-0.3327,0.0,0
ussd_0392,ussd_s002918,0.2406,1.0205,-0.4251,0.9428,0
ussd_0365,ussd_s002919,-0.6424,0.016,-0.0713,0.0,0
ussd_0142,ussd_s002920,-0.4925,0.4173,1.7668,0.0,0
ussd_0357,ussd_s002921,0.6811,0.4749,-0.2504,0.0,0
ussd_0252,ussd_s002922,0.9761,2.161,-0.1521,0.0,0
ussd_0055,ussd_s002923,8.0268,0.0534,13.4532,0.6067,1
ussd_0124,ussd_s002924,0.0046,0.3267,0.671,0.0,0
ussd_0210,ussd_s002925,-0.1691,0.7482,0.2441,0.0,0
ussd_0282,ussd_s002926,-0.882,0.6082,1.5707,0.0,0
ussd_0403,ussd_s002927,-0.4791,0.7236,-0.303,0.0,0
ussd_0064,ussd_s002928,-0.8698,1.0583,1.0877,0.0,0
ussd_0377,ussd_s002929,-0.7395,0.1016,-0.4784,0.0,0
ussd_0276,ussd_s002930,0.0146,0.186,0.8413,0.0,0
ussd_0215,ussd_s002931,2.9003,0.21,-0.4456,0.0,0
ussd_0354,ussd_s002932,-0.1577,1.8252,0.8583,0.0,0
ussd_0347,ussd_s002933,-0.6926,0.6491,-0.3832,0.0,0
ussd_0218,ussd_s002934,-0.1046,1.8643,-0.0704,0.6736,0
ussd_0332,ussd_s002935,-0.1593,0.1332,-0.1385,0.0,0
ussd_0051,ussd_s002936,-0.6156,0.5837,-0.297,0.0,0
ussd_0048,ussd_s002937,0.0007,0.6974,-0.1091,0.0,0
ussd_0098,ussd_s002938,-0.513,0.5432,-0.1481,0.0,0
ussd_0438,ussd_s002939,-0.7603,1.1537,-0.2666,0.8982,0
ussd_0001,ussd_s002940,-0.5796,0.8029,-0.2033,0.0,0
ussd_0382,ussd_s002941,1.2412,0.5775,0.5387,0.0,0
ussd_0358,ussd_s002942,-0.6665,0.2749,-0.1161,0.0,0
ussd_0280,ussd_s002943,-0.1432,0.2667,-0.2533,0.0,0
ussd_0132,ussd_s002944,-0.7545,0.0758,-0.2549,0.0,0
ussd_0448,ussd_s002945,-0.4368,0.8087,-0.2068,0.0,0
ussd_0046,ussd_s002946,2.6434,0.024,1.8252,0.0,0
ussd_0318,ussd_s002947,0.8166,1.1395,-0.2747,0.5436,0
ussd_0138,ussd_s002948,9.7731,2.2959,5.5853,0.0,1
ussd_0423,ussd_s002949,3.1814,2.0041,2.0599,0.0,1
ussd_0026,ussd_s002950,1.0377,0.3928,-0.3359,0.0,0
ussd_0208,ussd_s002951,-0.6742,0.5686,-0.518,0.5813,0
ussd_0061,ussd_s002952,0.0932,1.8052,-0.5219,0.8677,0
ussd_0143,ussd_s002953,-0.2486,0.1292,0.0554,0.0,0
ussd_0208,ussd_s002954,0.3315,0.3057,-0.518,0.5813,0
ussd_0394,ussd_s002955,0.17,0.0188,-0.08,0.0,0
ussd_0408,ussd_s002956,1.2336,0.5088,0.2039,0.0,0
ussd_0406,ussd_s002957,0.3786,2.4436,-0.1994,0.0,0
ussd_0352,ussd_s002958,-0.7732,0.4191,0.0202,0.0,0
ussd_0071,ussd_s002959,-0.3274,1.5692,-0.2102,0.0,0
ussd_0239,ussd_s002960,-0.0046,0.3653,-0.7018,0.0,0
ussd_0344,ussd_s002961,-0.729,1.2195,-0.1112,0.0,0
ussd_0234,ussd_s002962,-0.2577,1.4774,-0.2617,0.0,0
ussd_0352,ussd_s002963,-0.7461,0.5606,-0.6599,0.0,0
ussd_0055,ussd_s002964,0.4667,1.4956,-0.2393,0.6067,0
ussd_0417,ussd_s002965,0.0564,0.5043,-0.1046,0.0,0
ussd_0390,ussd_s002966,-0.5965,0.9784,0.1833,0.0,0
ussd_0245,ussd_s002967,-0.7456,2.322,-0.2456,0.0,0
ussd_0389,ussd_s002968,-0.4174,1.3592,0.937,0.7365,0
ussd_0436,ussd_s002969,-0.6868,0.9244,-0.3421,0.0,0
ussd_0196,ussd_s002970,-0.7408,1.1616,0.7528,0.4478,0
ussd_0149,ussd_s002971,0.0193,1.1086,-0.2069,0.0,0
ussd_0268,ussd_s002972,0.3514,0.743,-0.0551,0.0,0
ussd_0122,ussd_s002973,-0.2195,0.6132,0.3911,0.0,0
ussd_0205,ussd_s002974,-0.6928,1.1542,-0.178,0.9936,0
ussd_0220,ussd_s002975,-0.4808,1.6068,-0.1229,0.0,0
ussd_0018,ussd_s002976,3.215,0.6254,0.8328,0.0,1
ussd_0193,ussd_s002977,-0.5828,0.8472,-0.6907,0.0,0
ussd_0330,ussd_s002978,-0.534,0.3314,-0.3973,0.0,0
ussd_0077,ussd_s002979,-0.7719,1.4197,-0.0916,0.0,0
ussd_0263,ussd_s002980,0.1968,0.2321,-0.1377,0.0,0
ussd_0317,ussd_s002981,7.1269,0.9278,4.9388,0.8025,1
ussd_0038,ussd_s002982,-0.8808,0.1053,-0.4487,0.0823,0
ussd_0043,ussd_s002983,-0.7939,1.9638,-0.5039,0.0,0
ussd_0211,ussd_s002984,-0.3084,0.8748,-0.4115,0.0,0
ussd_0168,ussd_s002985,-0.5649,0.3527,-0.6184,0.1778,0
ussd_0326,ussd_s002986,1.3811,1.2842,-0.0673,0.0957,0
ussd_0040,ussd_s002987,-0.5574,0.5907,0.0429,0.0,0
ussd_0264,ussd_s002988,-0.7278,0.3074,-0.5522,0.9204,0
ussd_0420,ussd_s002989,-0.1628,2.4388,-0.3617,0.6651,0
ussd_0117,ussd_s002990,-0.4284,0.6379,-0.1106,0.0,0
ussd_0101,ussd_s002991,0.7196,1.4784,-0.3326,0.0,0
ussd_0322,ussd_s002992,-0.5318,0.406,1.179,0.0,0
ussd_0355,ussd_s002993,-0.6768,0.7238,-0.4131,0.0,0
ussd_0081,ussd_s002994,-0.4503,1.6271,-0.6754,0.0,0
ussd_0420,ussd_s002995,-0.1843,0.3915,-0.3617,0.6651,0
ussd_0300,ussd_s002996,-0.1943,0.05,-0.0156,0.0,0
ussd_0432,ussd_s002997,1.2636,0.8359,1.1526,0.0,0
ussd_0339,ussd_s002998,-0.6753,0.5809,-0.0323,0.4612,0
ussd_0232,ussd_s002999,0.0619,0.4677,-0.5171,0.0,0
ussd_0348,ussd_s003000,-0.7035,0.8959,-0.2464,0.0,0
ussd_0089,ussd_s003001,-0.1596,1.0923,-0.3172,0.0,0
ussd_0299,ussd_s003002,-0.4382,1.2003,-0.2227,0.0,0
ussd_0331,ussd_s003003,0.4004,0.081,-0.2283,0.0,0
ussd_0024,ussd_s003004,-0.4613,0.9929,-0.042,0.9298,0
ussd_0361,ussd_s003005,0.1594,1.0567,-0.1189,0.0474,0
ussd_0149,ussd_s003006,-0.251,0.87,-0.2069,0.0,0
ussd_0132,ussd_s003007,-0.5043,0.3969,-0.2549,0.0,0
ussd_0280,ussd_s003008,9.6271,2.2131,2.7337,0.8734,1
ussd_0244,ussd_s003009,-0.7334,0.2508,0.0703,0.68,0
ussd_0231,ussd_s003010,0.4583,0.0369,0.0238,0.0,0
ussd_0087,ussd_s003011,-0.2103,0.1032,0.9557,0.0,0
ussd_0134,ussd_s003012,-0.342,0.571,0.2647,0.0,0
ussd_0106,ussd_s003013,1.5651,1.8499,0.7355,0.783,0
ussd_0365,ussd_s003014,9.2421,1.1137,5.5011,0.9665,1
ussd_0187,ussd_s003015,1.0781,2.8225,-0.1047,0.822,0
ussd_0164,ussd_s003016,-0.839,0.1092,0.5771,0.0,0
ussd_0070,ussd_s003017,0.1959,1.0766,-0.1596,0.0,0
ussd_0338,ussd_s003018,1.2495,0.0503,-0.1227,0.0,0
ussd_0379,ussd_s003019,-0.2157,1.8031,0.3818,0.0,0
ussd_0338,ussd_s003020,-0.4233,2.3152,-0.1227,0.0,0
ussd_0072,ussd_s003021,-0.6062,0.8274,-0.0655,0.0,0
ussd_0165,ussd_s003022,-0.5504,0.6429,-0.2922,0.0,0
ussd_0224,ussd_s003023,0.4689,0.0279,-0.2677,0.0,0
ussd_0261,ussd_s003024,0.1375,1.0772,0.8232,0.0,0
ussd_0175,ussd_s003025,-0.7515,0.6787,0.7782,0.0,0
ussd_0309,ussd_s003026,-0.641,0.3495,-0.1466,0.0,0
ussd_0309,ussd_s003027,0.2982,0.6655,-0.1466,0.0,0
ussd_0375,ussd_s003028,-0.5194,0.491,-0.2101,0.5622,0
ussd_0340,ussd_s003029,-0.7573,0.4892,-0.7349,0.0,0
ussd_0326,ussd_s003030,-0.6178,0.9624,-0.0673,0.0957,0
ussd_0263,ussd_s003031,-0.2435,1.6853,-0.1377,0.0,0
ussd_0207,ussd_s003032,-0.1911,0.2953,-0.1689,0.2923,0
ussd_0377,ussd_s003033,0.1098,1.6174,2.6509,0.0,0
ussd_0052,ussd_s003034,1.1109,0.521,-0.2057,0.5566,0
ussd_0203,ussd_s003035,0.754,1.2952,-0.0347,0.0,0
ussd_0044,ussd_s003036,-0.455,0.6061,-0.6397,0.8935,0
ussd_0193,ussd_s003037,1.3725,1.2716,-0.0722,0.0,0
ussd_0047,ussd_s003038,1.6143,1.7235,-0.3995,0.8009,0
ussd_0262,ussd_s003039,4.5609,0.3,9.4345,0.9242,1
ussd_0188,ussd_s003040,-0.3971,0.5804,-0.3934,0.0,0
ussd_0051,ussd_s003041,1.2506,0.1193,-0.297,0.0,0
ussd_0266,ussd_s003042,-0.8357,2.986,-0.5966,0.6032,0
ussd_0088,ussd_s003043,-0.2894,0.2892,-0.0345,0.0,0
ussd_0025,ussd_s003044,0.4052,1.5729,-0.2707,0.0,0
ussd_0143,ussd_s003045,-0.1895,0.2747,1.4626,0.0,0
ussd_0382,ussd_s003046,-0.754,0.6323,-0.4871,0.0,0
ussd_0282,ussd_s003047,-0.7711,1.9092,0.5424,0.0,0
ussd_0375,ussd_s003048,-0.8269,1.307,-0.2101,0.5622,0
ussd_0182,ussd_s003049,0.3656,0.9568,-0.6179,0.9517,0
ussd_0302,ussd_s003050,-0.4617,0.0255,-0.2993,0.0,0
ussd_0309,ussd_s003051,-0.4289,0.102,-0.1466,0.0,0
ussd_0018,ussd_s003052,-0.4249,0.1839,-0.3891,0.0,0
ussd_0213,ussd_s003053,0.2474,1.9711,-0.4046,0.0,0
ussd_0160,ussd_s003054,0.0117,0.9356,1.2481,0.879,0
ussd_0080,ussd_s003055,-0.8429,1.2426,-0.3273,0.0,0
ussd_0383,ussd_s003056,7.2237,6.0367,13.6075,0.7529,1
ussd_0272,ussd_s003057,0.3293,1.4772,-0.364,0.0,0
ussd_0387,ussd_s003058,-0.7088,0.7774,-0.3918,0.0,0
ussd_0395,ussd_s003059,-0.5507,0.4887,1.849,0.0,0
ussd_0037,ussd_s003060,-0.4209,0.0101,0.2932,0.0,0
ussd_0218,ussd_s003061,-0.49,0.0809,1.7888,0.6736,0
ussd_0277,ussd_s003062,-0.7078,0.0583,-0.6207,0.9062,0
ussd_0137,ussd_s003063,-0.8738,1.3927,-0.3588,0.0,0
ussd_0050,ussd_s003064,-0.4427,1.7971,0.0871,0.0,0
ussd_0425,ussd_s003065,-0.7726,0.4377,-0.4279,0.0,0
ussd_0109,ussd_s003066,0.0364,0.1052,0.5618,0.9921,0
ussd_0099,ussd_s003067,0.4554,0.1845,-0.0273,0.0,0
ussd_0007,ussd_s003068,-0.4296,0.4408,0.6908,0.0,0
ussd_0161,ussd_s003069,-0.1329,0.8661,-0.2694,0.0,0
ussd_0236,ussd_s003070,-0.7443,1.2415,-0.2892,0.5753,0
ussd_0283,ussd_s003071,-0.0914,1.2434,-0.4815,0.0953,0
ussd_0165,ussd_s003072,0.269,0.6245,-0.2922,0.0,0
ussd_0190,ussd_s003073,-0.3497,1.0186,2.0362,0.0,0
ussd_0001,ussd_s003074,0.2396,1.092,-0.2033,0.0,0
ussd_0354,ussd_s003075,-0.2925,0.5216,-0.3806,0.0,0
ussd_0378,ussd_s003076,1.0309,0.4949,-0.3986,0.0,0
ussd_0115,ussd_s003077,-0.7623,1.2329,-0.6682,0.5235,0
ussd_0110,ussd_s003078,-0.8638,0.1088,-0.3506,0.0,0
ussd_0254,ussd_s003079,-0.2903,0.9098,-0.0603,0.0,0
ussd_0038,ussd_s003080,-0.1583,0.4126,0.6539,0.0823,0
ussd_0352,ussd_s003081,-0.7954,0.6372,-0.6599,0.0,0
ussd_0081,ussd_s003082,-0.6121,0.2596,-0.0262,0.0,0
ussd_0096,ussd_s003083,-0.4107,0.2224,-0.2509,0.9419,0
ussd_0200,ussd_s003084,0.0031,0.5495,-0.2674,0.9146,0
ussd_0311,ussd_s003085,-0.3075,1.1246,-0.1529,0.0,0
ussd_0210,ussd_s003086,1.5995,1.4894,1.9028,0.0,0
ussd_0126,ussd_s003087,-0.7284,1.8448,-0.1537,0.4802,0
ussd_0427,ussd_s003088,8.6965,0.7123,1.9569,0.8555,1
ussd_0410,ussd_s003089,18.9968,4.5894,2.511,0.0,1
ussd_0248,ussd_s003090,-0.2627,0.0983,0.2442,0.0,0
ussd_0365,ussd_s003091,-0.3847,0.1548,-0.0713,0.0,0
ussd_0150,ussd_s003092,0.6223,0.1471,-0.0428,0.0,0
ussd_0296,ussd_s003093,-0.5748,0.8099,-0.4848,0.0,0
ussd_0371,ussd_s003094,0.6195,0.6819,-0.269,0.0,0
ussd_0125,ussd_s003095,-0.5726,0.1466,-0.2354,0.0,0
ussd_0221,ussd_s003096,0.4179,0.6067,0.1118,0.0,0
ussd_0032,ussd_s003097,-0.2863,1.9012,-0.1019,0.0,0
ussd_0296,ussd_s003098,-0.5941,0.0572,-0.4848,0.0,0
ussd_0405,ussd_s003099,0.5302,2.0382,-0.1595,0.0,0
ussd_0188,ussd_s003100,-0.4997,0.6184,-0.3934,0.0,0
ussd_0333,ussd_s003101,0.3387,0.803,-0.3544,0.0,0
ussd_0003,ussd_s003102,-0.2851,1.7609,2.063,0.9723,0
ussd_0303,ussd_s003103,0.2322,0.2522,-0.1899,0.8018,0
ussd_0067,ussd_s003104,-0.8091,0.1267,-0.0935,0.0,0
ussd_0069,ussd_s003105,-0.2085,1.0218,-0.251,0.8844,0
ussd_0154,ussd_s003106,0.07,0.8,-0.5491,0.0,0
ussd_0083,ussd_s003107,0.6943,0.2485,-0.3606,0.0,0
